id,name,followers,popularity,genres,main_genre
0Vj5hFI64YvVbI3wcW1xgB,Martin Agee,2,7,['vocal jazz'],Jazz
6XVaMbqwVXDKJhCosv2xD3,Laura J. Seaton,4,7,['vocal jazz'],Jazz
7Gs8y39Wz7JIre0a5AzQj2,Joseph Bongiorno,7,7,['vocal jazz'],Jazz
6IpC8y4DGmnADfoErYQwOO,Adam Grabois,17,7,['vocal jazz'],Jazz
5nX4LNdXDSj2SzgLkuCSIw,Chungsun Kim,4,7,['vocal jazz'],Jazz
6tawkwGckisbOvV8yTHr6l,Belinda Whitney-Barratt,7,7,['vocal jazz'],Jazz
2SvqXVihFvKCok9iYMMJVS,Jeanne M. LeBlanc,4,7,['vocal jazz'],Jazz
4dDsAYQ8UJ2MsIBZfcKuRt,Mitsue Takayama,3,7,['vocal jazz'],Jazz
0XnRYvcGeJ6vin8SnjOBUu,Andrea Ingrid Schultz,3,7,['vocal jazz'],Jazz
55P5qRzttRtnXWfGyqwlHK,Melissa Meell,7,7,['vocal jazz'],Jazz
3PPND7T18fbh1T3v2fQ0nt,Stephanie L. Cummins,2,7,['vocal jazz'],Jazz
4pdz578OmuGFcj7kgFhvxt,Karen Karlsrud,4,7,['vocal jazz'],Jazz
05tRRH7VujrSIq055ClBkG,Avril Brown,21,7,['vocal jazz'],Jazz
7bPyptG2mntvJHAsLuXpUr,John Miller,737,44,['christmas'],Jazz
2LMxvfKfRVSodQTzr6vmlh,David Dunn,415,12,"['electroacoustic', 'musique concrète', 'avant-garde', 'experimental']",Electronic
0nwaJC0fNG254OVJxnDiW7,Confession,15817,20,"['metalcore', 'melodic hardcore', 'deathcore', 'hardcore']",Rock
0zZtn5k4Ctlx1UFwhvmixJ,Douglas W. Romoff,1,7,['vocal jazz'],Jazz
0nV6zpdkGleMVmW00OO5At,Laura S. Oatts,2,7,['vocal jazz'],Jazz
1p14eqDXTltd7y36AXUtK1,Jesse Levy,3,7,['vocal jazz'],Jazz
5iawdfWV9UyiEHzUxB1BWu,Sanford W. Allen,2,7,['vocal jazz'],Jazz
7LG7kdr2RfBj7viuHJBcBJ,Evan Johnson,10,7,['vocal jazz'],Jazz
5wop8RidAyuoQ3C5gGVmV1,Maxine L. Roach,17,7,['vocal jazz'],Jazz
1gQrHjflH0k5w6lcqcLY4U,Leslie J. Tomkins,2,7,['vocal jazz'],Jazz
74aLqHKooxgxOxz4omGkO0,Katherine Naomi Katz,1,7,['vocal jazz'],Jazz
16wT7Yld5ilLKT82XgCXi7,Juliet Haffner,2,7,['vocal jazz'],Jazz
5q1VErqjUod4Bk6mZb9jf4,Lisa Matricardi,5,7,['vocal jazz'],Jazz
6MeuvU9mn8sRufaFoeWxvX,Stacey G. Shames,9,7,['vocal jazz'],Jazz
6DSHMFVQ09LH6MRL3QTexL,Barry Finclair,19,21,['minimalism'],Jazz
27Yb0lUplkFAp4iYwX4JDR,Alfred V. Brown,8,7,['vocal jazz'],Jazz
0niszPFHdNLEEVhsaQw8C8,Liuh-wen Ting,6,9,"['musique concrète', 'tango']",Jazz
1EJYMZHySjcDntxd3zAdWq,Max Ellen,4,7,['vocal jazz'],Jazz
44w36f5uEWjvhWHaVjXuVh,Joel Pitchon,3,8,[],Jazz
574HdG1lMCtnPOC81z8fb2,Rick S. Dolan,2,7,['vocal jazz'],Jazz
4zAK8a87dIdPw6xRYvsr4c,Storm Seeker,35806,34,"['medieval metal', 'folk metal', 'sea shanties', 'medieval', 'celtic rock', 'celtic punk']",Rock
79EbMiQlvtCQSa0YYWWfiy,Quentin Poole,25,16,['choral'],Classical
5AfiL7iBtC54lOfjYohNRS,Joshua van Konkelenberg,4,0,[],Classical
50HZzSdLCkEFFFtzlWcfx1,James Vivian,310,34,['choral'],Classical
120rJmJK7OSWyvtEIqG5XX,Dmitry Bortniansky,2178,24,['choral'],Classical
3JUcmB7TjGB6yPbOtiz6jH,Luke Bond,31,11,"['hymns', 'choral']",Classical
1lE2ZzxDzsBb986gOK87d8,Malotte,22,23,[],Classical
0GlZmR9NZe0yzo1I8rVn20,Leslie Jordan,111,0,[],Folk
4SFdR1kdfmF3yQQcut9ZZS,Beth Porter,618,28,[],Folk
2DwVhS66aPuCMte3gGe981,Grey Eye Glances,961,10,['folk pop'],Folk
5pmYSoYyCAoFXZssP08yJl,Jim Molyneux,363,28,[],Folk
2YrDpi3BL8NPGmQhG4wAlK,Kerry Andrew,662,27,[],Folk
5GL5xJTQ7CG216T9L2C0gz,Spell Songs,16657,35,"['celtic', 'folk']",Folk
0XLOX1kM1vd2wyRqXcCzy6,Abrasantia,468,1,"['symphonic metal', 'folk metal', 'gothic metal']",Rock
2T25snojmxVnJekc1styaK,Sündenrausch,2692,9,"['ebm', 'gothic metal', 'gothic rock']",Rock
3iT2a4ug1Z4miaWS0HINdc,Seckou Keita,26145,41,[],Folk
70jD43qDg374bZu83CGzTx,Rachel Newton,2454,30,['celtic'],Folk
2pbQBBUdY1wTAzCHMsAAYG,Alpha Force,489,12,"['trance', 'progressive trance']",Electronic
4UIOHrqnsoauO0zz0dDmho,Geoff Rickly of Thursday,109,0,[],Rock
5oM9MmVWGFrIcVyojUVwcJ,Steve Allen,8771,31,"['trance', 'progressive trance']",Electronic
3EwTsHqJhfcUgV3zv2yHxQ,Metta & Glyde,8250,31,"['trance', 'progressive trance']",Electronic
5Ljb1s4ep9py6I3SvN3WgJ,Jamie Hanna,34,9,[],Country
5iPjaB3moOl7a6RvaHGFdA,Johnny Cash & June Carter Cash,175,4,[],Country
4OPZCe3d84o7fgT1TIKqFV,Dylan In The Movies,427,6,[],Pop
2IeF2IbDxcEpjhlkRf2JO4,Jonathan McEuen,257,9,['alt country'],Country
5uB8p8cO6UniAn2rnOsaXT,Catie Offerman,8915,28,['texas country'],Country
47e4M1qQ13UEbVqaIkvwDG,Jess Nyx,77,13,[],Rock
24bDsEbrrMyaBu47IKvhTq,Medusa,9,2,['industrial'],Hip-Hop
7IwQ8Cr68eQr3UxrLzcmlv,Stanley Wayne Mathis,483,32,['musicals'],Classical
4jnd1YxzmP6Wy5QP4uSCsI,Banish,142,9,"['horrorcore', 'underground hip hop', 'hardcore hip hop']",Hip-Hop
1amAcZpoesNgBsGypTU6qs,Geoff Hoyle,306,31,['musicals'],Classical
351VwkrQ5FuYqa7YsDfSpU,Outerspace,37449,37,"['underground hip hop', 'hardcore hip hop']",Hip-Hop
5Twoqog2pnoJRP1sRDUwjH,Kevin Cahoon,462,30,['musicals'],Classical
71sQodyYotTSDZtRd5Vl2F,John Vickery,300,26,['musicals'],Classical
28s31XHIgQAdu8aNG4XqVg,The Tea Club,3025,17,"['progressive rock', 'art rock', 'progressive metal']",Rock
1lsJmnN90u3KBvF3tGEWr3,Mildlife,113555,39,['neo-psychedelic'],Rock
4uUZsrxHK6peebj1rpawBa,Doorly,7470,32,['tech house'],Electronic
1pgp11Q8TW2qzFw6KhJ3V5,UR Production,6,3,[],Electronic
2YzyyqYvbrInBomhE0bOvo,Shiggy Sha,115,19,[],Hip-Hop
6yNEfE9GaazgfAJJcWu8PD,Superb,176,7,[],Hip-Hop
3GpMtIOC5ZLvMBMI7IxPvA,Art Pepper,87891,45,"['cool jazz', 'jazz', 'bebop', 'hard bop', 'jazz ballads']",Jazz
2ieLUN92DZD80qRvlNRWIP,Pat Appleton,2372,32,"['nu jazz', 'lounge']",Electronic
0mAQ0glGOQwK489YCodem9,Roberto Molinaro,12973,48,"['acid techno', 'italo dance', 'techno', 'hard techno']",Electronic
0UDT6foGNisrGVawQuhbRB,Robert J. Lurtsema,75,15,"['traditional folk', 'medieval']",Folk
2R3W5wdev3q2oipwm1kD9I,Paul Winter Consort & Jean Giono,59,0,[],Folk
7qJXYbBDibZ1Zixi89aUnw,Sílvia Pérez Cruz,211112,64,"['flamenco', 'singer-songwriter']",Folk
1jIEmZJNXh1TT7hBjCMSy2,Raül Fernandez Miró,1317,0,[],Folk
3nnD0N3X0zuUEs4CWBnhxx,Keifer Thompson,0,0,[],Country
6RTpX8f2rtG20Z7GAyZbfq,Jack Lewis,838,9,"['anti-folk', 'folk punk']",Folk
78So2DzT31DWHMIXcW7uy8,Alexander Muir,16,3,[],Classical
4OihBPCQzR4GfbzqOY69Xm,Jacques Offenbach,125396,54,[],Classical
3QeUCeRZhvSxjokyg2zImM,United States Marine Band,8312,32,[],Classical
4EdGRco8RTYP53yxr6WI9T,Pessimist,3497,7,"['thrash metal', 'speed metal', 'groove metal']",Rock
177tXgI7qds1jMRpXYdMk1,Peter Cardinali,8,2,[],Pop
2yzR7RdhJeWa8k1ZqMBJtg,The Boomers,645,7,[],Pop
3zN0v7v385HloFDdsAlQMh,Ian Thomas,4163,23,"['yacht rock', 'aor']",Pop
1PUuTf4Sl7ZVBO3dDVUFuA,Bill Dillon,11,1,[],Pop
2jvtjvsfQfwHMgYBOdS4xF,Dan Domenech,917,36,['musicals'],Classical
46EHzmconONAViQ7LgTdDb,Yes King,1435,19,[],Electronic
5Uwhr9Im7Bz8xB0DBya1j4,Rick Gratton,2,1,[],Pop
4CiX6W9oNVZuWwGLYfDddF,Makossa & Megablast,3005,17,[],Electronic
563HcQ3OMUde6ECLVKMrlh,Blackjoy,1223,23,"['nu disco', 'funky house']",Electronic
1wcleSLRiSdM4P0ugXdg3H,Space Wizard,33891,37,"['riddim', 'dubstep', 'bass music']",Electronic
2XTWgA3XVWe1N4qWBTNQei,Anderson Bruford Wakeman Howe,68716,26,"['progressive rock', 'art rock']",Rock
72CBLZTw8aO90bXlS8vMUz,Siparia Deltones,178,5,['soca'],R&B
6KEBRNgSvb95hjK9Nh0tzt,Steve Kuhn,14319,30,['jazz'],Jazz
0tP6FIlMVLyL77iQxW2rbD,EURINGER,36065,35,[],Pop
43zPCMSVwpUO5XSiitXQVc,Warne Livesey,8,1,[],Pop
1BlsomJZZh7jhA7IvgS1Al,Windsor For The Derby,6636,20,['post-rock'],Rock
5bdDIcrR7QU44WR1Zd1kWs,Charles Irwin,30,5,[],Classical
4DW1Qbu1D3gD9lQEjHurAk,Duke Bootee,904,35,[],Hip-Hop
13uMuAAeBobEw1i4wRQ7HQ,Bobby Watson,4646,27,"['hard bop', 'jazz']",Classical
35p383MNBlruIDG5xFhg1t,Oliver Smith,18,21,[],Classical
1ARW9ciJCUXmHJlzZnsPWQ,Elivda Rizzo,11,5,[],Classical
11dQ5fkYEEb5L29ZWUSgZQ,Lorraine Bridges,70,5,[],Classical
0j5lPbCsOTe3mkQ05dhqQq,The CounterParts,140,2,"['jazz rap', 'underground hip hop']",Hip-Hop
3IPd3qAjZi8SKdRjKn3mvj,Lois January,27,5,[],Classical
3moiLXy4e8tpssfzrXyV4u,Tyler Brook,24,5,[],Classical
3xYpyyIEx0JL7stmxaeDFH,Frank Morgan,192,22,[],Classical
3eCCscxAT0QOOviutV8k4Z,Ralph Sudam,19,5,[],Classical
08Th6dEp1nPQSHT3D06WtQ,Riley Hirshey,341,0,['christian folk'],Folk
2nVkiO6d4vQJFWGZ4OQ5mC,PHANTOMA,250,35,[],Electronic
1CIApew7akAk8PyrxByyja,Bukowski,5447,19,['nu metal'],Rock
0G0umTp1UkZhB0Jd6N1oOa,Calby,9082,32,['dansk pop'],Pop
4I4V0A2OtkBy2BeUEBYnrA,Happy Feet Two Chorus,697,20,[],Pop
0r46Jz1SzPNNCZWna11cPa,Goldy,128,10,"['reggae', 'roots reggae']",Folk
1V37pcju4907x53i7STOi4,Freddie Fox,2,0,[],Hip-Hop
5zyNXVd952fWOjkdGHCvPd,Béla Bartók,125225,45,"['classical', 'neoclassical', 'expressionism']",Classical
422GGz72U4bDEyZefiuXsC,Borusan Istanbul Philharmonic Orchestra,3908,24,['classical'],Classical
1ALeW7bVmbpeCKFbbJT81K,Sascha Goetzel,560,33,['opera'],Classical
7fpeIRlXFGhFkiwScNlwps,Moongates Guardian,6773,10,['black metal'],Rock
20Ju7b7zZA56kUwFtwcimM,Janet L. Hubert,10,10,['musicals'],Classical
6vBFJ3JwYIzw3nRxy4vpbq,Fang,16824,23,"['hardcore punk', 'punk', 'noise rock']",Rock
0EJdA6JT738oZGopzk8Usg,Voyou,82577,40,"['french indie pop', 'french pop', 'french house']",Electronic
3vKi23qlDGKYJGvfgS1Yvc,Female Ancestors,75,19,['musicals'],Classical
7tRb2lz0CiId2xQY5qNXkQ,One Way Out,654,3,"['space rock', 'stoner rock', 'modern blues', 'psychedelic rock']",Rock
1v3r802Az10JtIzSPawWzw,Neil deGrasse Tyson,8192,23,[],Hip-Hop
6EzhUQ7WQQ711LOa3vEJTQ,Huncho Da Rockstar,7510,26,[],Electronic
3WyzXUbSj6GlWl379WjHOU,Kblast,17248,36,[],Electronic
1nuhKrHzivsm88EjIE67L1,Psalm One,5266,17,[],Hip-Hop
0XV44fOjz1A7Zm5ojjdARz,Semi-Twang,136,0,['americana'],Country
33pz0S8YS6zG4bTaGxjs4r,Klaus,6433,34,['worship'],Pop
0SU4QN9J3oyKwG50s94jQB,Alexander Hristov,1405,20,['nu disco'],Electronic
6Id8rcDNyBXPcgKQVfQ8rX,Samuel E. Wright,32111,55,[],Classical
31NF3yc9DoAdh2bgR6mY04,Chico Hamilton,19572,34,"['cool jazz', 'jazz', 'hard bop', 'jazz funk', 'soul jazz']",Jazz
5B8gKIsE2vzGP3FQxxLtLz,Sarah Shields,571,13,"['trance', 'progressive trance']",Electronic
52WCBBp2CCRrg2i1qUybCS,Ludovic H,120,8,[],Electronic
3jwU0rkB0z9v3H3HkHuXrs,Shannon Clark & the Sugar,4717,22,['americana'],Country
7pMMQr1wMaCt2NLRakSmgx,Soupy Sales,281,1,['motown'],Pop
72vhHUgYP9zjH8d2L1Mw9D,Tra Arr,0,2,[],Folk
1VRL9XcW3HzkBK4qluBCeQ,Hifi Sean,1,0,[],Electronic
71FmTfYoEXhF3kSsbPiuKz,Saffron Stone,3732,26,['tech house'],Electronic
4r3RNyF5sHrEh1ds9mTr3o,Hifi Sean,6011,27,['disco house'],Electronic
4gn6f5jaOO75s0oF7ozqGG,Joanna Newsom,134559,39,[],Pop
2KVSnLE8OkCi50mbRsBtWU,Cvlt Ov the Svn,18095,29,"['industrial metal', 'gothic metal']",Rock
1n55BzpMYv8IRkyM1UZXMY,Meredith Willson,1577,28,['musicals'],Classical
72BQq4TmDRWwv4XtiGM4ZF,Donna McKechnie,350,15,['musicals'],Classical
0xcogVKoT8y5OBIg3L0fua,Leonard Slatkin,7869,51,"['classical', 'orchestral', 'impressionism']",Classical
3ZwhGanJ7D0ttnIvZFrW6N,Charlotte D'Amboise,312,18,['musicals'],Classical
2cmxX7dd4i6kexfulvdpZg,William Ross,7557,39,[],Classical
78crIk6w9PtFUot9T0YY7I,The American Boychoir,3846,37,['choral'],Classical
2Z9Gb4SvLIfoa1Kfx0Isdd,Bass Bumpers,4324,26,"['eurodance', 'chicago house', 'hip house']",Electronic
1W43AWWGgb8eum1t29d6J3,Naarky,257,4,['dub techno'],Electronic
2QDLKnNDt0YLxvC0pPUgJK,Brian Byrne,1301,28,['celtic'],Pop
3VEJTCznOMijvPeKTd4pmn,Brian Byrne,10,14,[],Pop
1UWqfx2s7MKEY0PlTfa3m6,The Starland Krew,1038,13,[],Electronic
7N1jnbuie69nEjdZioxkWa,Ted Leonard,277,0,"['christian rock', 'progressive rock', 'ccm', 'christian pop']",Rock
245uCozaIRf8nxTWhQ09rL,Camille Harris,569,6,['vocal jazz'],Jazz
3dcJT8sUQjH1UPor3vDh6l,David Linard,714,25,"['smooth jazz', 'vocal jazz']",Jazz
33PHFG2fpRWLLSr6Wg4Dxb,Ellas Kapell,2310,28,"['vocal jazz', 'jazz']",Jazz
1rwKCybi9TVwMavMoc67q7,Dr. Ring Ding,11072,36,"['ska', 'rocksteady', 'ska punk']",Folk
2iWJP1RxTmHYNowrBgVsmZ,Faustus,2359,8,"['traditional folk', 'folk']",Folk
75caxjvX9NfZ9yZk5HbqEp,Brittany Snow,13445,34,['musicals'],Classical
5FBMMFJkBsMjGoGidqp7zR,Brock London,30,8,[],Electronic
5b9N3srQrmyRhKr3jtelpM,Truls,4485,28,['norwegian pop'],Pop
6TiDU5aDf7fxniHcNCZFq3,Nom De Strip,6807,22,"['big room', 'future house', 'electro house']",Electronic
6Y2SAMhzYBZfmbTXyLa13x,ak9,2,0,[],Electronic
2HeyiTLLD6DZxtTGbSBtTp,Tiffany Williams,582,9,['musicals'],Classical
5T6v04k3OFl1jQeZqwSTsk,John Marks,1529,20,[],Pop
7luT2lqd862BUdRX25z8GR,Brian Holden,156,22,['musicals'],Classical
3ZvSu0IsMVSrIxy9NAyeEy,Joseph Walker,887,25,['musicals'],Classical
6HtMP0hrF954KYuHyPMLqb,Jaime Lyn Beatty,1811,30,['musicals'],Classical
1gPgK6skp54CgYq8YcLr82,Joe Menza,67,12,[],Pop
6l1UuAf2YW3fTHB5TyBXVa,Blake,2001,28,[],Electronic
0vrLc1rsMvNABzRK116UJn,Mostly Autumn,25580,32,"['progressive rock', 'art rock', 'progressive metal']",Rock
4q8WtyXm6EfozSlDC3lnKL,Karin Wolfe,10,0,[],Classical
6PP1a619tR9xW3lHqSMmm5,Hope Morgan,970,28,[],Folk
73cUXUhiG3DZj5mOMNqSAR,Headcleaner,2,0,[],Electronic
1rCEhJ6O90wYRIg0Hq9dC8,Pants & Corset,205,8,['hard house'],Electronic
13bWN9hpHWbHlxh4nmP7pZ,Rapid Eye,1305,20,"['trance', 'progressive trance']",Electronic
214Z9YZlodqir1Xl3jJMTO,Cynthesis,782,1,"['progressive metal', 'progressive rock']",Rock
5YZ1wFZIhUIt40CMf31SVf,Ed Asner,56,13,[],Rock
6irsncmHuDIN0daWPyEZ6Y,Kadoc,4281,36,"['hard house', 'eurodance']",Electronic
6u1rAqJPUhCQnAIGmtWvhf,The Shazam,2394,9,"['power pop', 'jangle pop']",Pop
0Do8lkxP8HHqyl7IgHjO45,Stephen Gunzenhauser,564,43,['classical'],Classical
4j7nOH2kPwoSwBDD0fcbQN,From Ashes Rise,15978,20,"['hardcore punk', 'grindcore', 'hardcore']",Rock
62QURushyB5wug2XPwajwK,Polish National Radio Symphony Orchestra,9994,47,"['classical', 'orchestral']",Classical
0w32WixD69mKW0O6bYwRCt,Alika,264274,45,"['reggae en español', 'reggae', 'roots reggae', 'ska']",Folk
0J5t0Dwzv8SbJMf1K6Vp02,Jimmie Grier,80,8,[],Jazz
0BqsDLjx4w1zKwTPQPSgdV,Øystein H. Aadland,29,2,[],Rock
4vLmElwnbnyvIO3hlHfQKp,Sam E.C.,3,0,[],Hip-Hop
7dVy537cILcmztDPb5pAKs,Mount Analog,53,0,['country blues'],Folk
4if49KlQEdVNk97CQYSFvt,Pete & Bas,382421,53,"['uk drill', 'grime', 'drill', 'uk grime']",Hip-Hop
75IQWXwH2zVeP5XdXcgSyZ,"""Little"" Jimmie Dickens",73,1,[],Country
1T6nYeAhj0JMV7HhIFsNsj,Lawrence Peters,51,22,[],Country
7ajhfr6MbgM1RFFtgXDAEl,The Stanley Brothers; vocal by Carter Stanley & Pee Wee Lambert,31,0,"['bluegrass', 'christian bluegrass']",Country
4cChjyuJwhQnmMNBwArk7W,Anna Mcneely,32,19,['musicals'],Classical
4kFjbpzpVTBVfrFpJ0J0d5,U.S. Navy Country Current,434,5,"['bluegrass', 'cajun']",Country
3pQvTs1fxkOC26LuG2bkDi,Rene Ceballos,14,15,['musicals'],Classical
2qUyxcsseI3E7et9hyeS2i,Simon Casey,4205,43,"['country christian', 'acoustic country']",Country
2VyuuSxecztmJCnJHyYngd,eric peters,991,2,"['christian folk', 'ccm']",Folk
518MGsGqVYTk86dnrxZHX6,Anna Fiori,13859,22,"['symphonic metal', 'gothic metal', 'folk metal']",Rock
76KjNu8nST9yXvvIeHCgsD,Judy Martin Hess,247,17,"['southern gospel', 'country christian']",Country
4GKGSJOi7UZf5OiIoQOQJe,Nick Keir,321,7,[],Electronic
56aKUOTQpkIPVqn3hwdEJU,Reggie & Ladye Love Smith,1080,23,"['southern gospel', 'christian bluegrass', 'country christian', 'bluegrass']",Country
1SOeRmLFDFscE2NDdq7jwu,Guys and Dolls Ensemble (1992),986,28,['musicals'],Classical
2Yeg6v7m8lqNrPk7IYAjPB,The Tolkien Ensemble,11875,24,['ambient folk'],Electronic
7m7GQd520oNXZWZzcYDdVA,Licy-Be,3733,17,"['cedm', 'christian pop', 'christian hip hop']",Electronic
0qe3I1MOY8oFj3DuoWNwbq,Virgul,61445,42,"['kizomba', 'portuguese hip hop']",Hip-Hop
4kLghk5JYytUN7lrgg4I1z,The Blank Tapes,6998,11,"['garage rock', 'surf rock', 'neo-psychedelic']",Rock
18PmEN8ZiHBQlDpxrgR2xs,MALIQ & D'Essentials,1455276,62,"['indonesian jazz', 'indonesian pop', 'indonesian indie', 'indonesian r&b']",Jazz
2hG4wxQdAxxQLaNuv4fUng,Jake Lawrence,228,3,['future house'],Electronic
6opfE078aND2HYDCjRbRj8,Giano,630,19,['christian hip hop'],Hip-Hop
4kMEocHCIwaO4u4J01U8Dw,Supa Squad,44029,38,"['portuguese hip hop', 'kizomba', 'kuduro']",Hip-Hop
3GNAJ1U3T07EZBilTlsTG7,Morgan Cole,994,12,['tech house'],Electronic
2BNJSSIoivoAWGlyRb6nhq,Wc And The Maad Circle,118913,30,"['g-funk', 'west coast hip hop', 'gangster rap', 'old school hip hop']",Hip-Hop
0MSh3MLtvgEPh1NaiCtUT1,Feerty,1062,24,"['progressive house', 'big room']",Electronic
29c2vtSHCC1QvGh29zEfpy,Kim Kaey,5934,28,['latin house'],Electronic
0felrUOaLgWmsobZ66qzL4,Polina,22,3,[],Electronic
0y247K7t0JULOQuGx17ZFJ,Freddie Keppard,2131,5,"['ragtime', 'jazz']",Jazz
7jkZJAyNA3R3RX3NsDZzou,Jan Howard,5266,18,"['classic country', 'traditional country', 'country christian', 'honky tonk']",Country
5eYkRL7PV2LVCTmVru1ddD,Lukie D,31,3,"['lovers rock', 'reggae']",Folk
3MBmQdjpLRFvjagC8Qs29y,Vok,133,18,[],Electronic
1uWO3WGCLeZJOQVPXjAERW,Pictures of Vernon,19704,22,"['midwest emo', 'math rock']",Rock
0aDl6JJeQf1eZ35ymzirwp,Fern,8856,38,"['christian hip hop', 'cedm']",Hip-Hop
7Fs73dKqu1P8SBEBZXFSor,Kaleb Mitchell,95,29,[],Hip-Hop
1ChKcTlKCWZxWAvmyUhB3t,Kate Miller Heidke,159,23,[],Folk
1FCug8HMxqearaZB5qwWQj,IRENE,469521,45,['k-pop'],Pop
1uquUYtkdKei0zuhBY9P0t,Justin Nozuka,105328,43,[],Pop
3PkS4fTbEKlR6jhCjyohbH,Sophia Maria,1770,21,[],Hip-Hop
37c2Fmq9YRxVmDmyFV8a4K,DJ DSL,1831,18,['trip hop'],Electronic
6wZuDQYoapI64RoWz0SAWk,Cello,22,3,[],Classical
2ddlG5nlorHHTqIt5ag8Ep,Beauty Queen,6777,26,"['lo-fi indie', 'bedroom pop', 'dream pop']",Pop
6V4u8pTdkzXVJjAwG1KHzD,Livre',25223,20,"['gospel', 'christian r&b']",R&B
6pSQcy8935ABNiK2qOpOlK,Lambert,67998,47,"['neoclassical', 'contemporary classical', 'minimalism']",Classical
71p78rJ0sEwTMlNjqln74R,MC ID,510,34,['drum and bass'],Electronic
39HYI10hInS3oVbyKTCAIo,Ben Clark,2739,18,[],Electronic
1F6RvanSO5TVUveeyqW2KD,MC Tunes,2212,17,"['madchester', 'acid house', 'hip house']",Electronic
0eXGbuvMWBpHQ5GE56OCq2,Stephanie Ho,16776,29,"['cantopop', 'c-pop']",Pop
0Mmpbnlm8vOcB0LpuimP9w,Jerry Joyce & His Orchestra,4,12,[],Jazz
24Bli8eQ02qYa1gqfbg7GT,Colin Meloy,18977,24,[],Country
5YUadeP4WiWAwaMwXsczgJ,Zornheym,8897,16,"['melodic death metal', 'symphonic metal', 'black metal', 'death metal']",Rock
4vTwEazmyzSPp1aWWWimO8,Don Richard,33,4,[],Classical
0AdvVLJLGeRDeeulgYqB7S,Demonical,19183,16,"['death metal', 'grindcore', 'melodic death metal']",Rock
0QByA8eXXasgGpYEFwgnI6,Alpha Portal,40757,34,"['psytrance', 'trance', 'progressive trance']",Electronic
4C408swECAGdfavydoqAjB,Breaks Co-Op,9122,32,['nz reggae'],Folk
20BBrnJzaERqpssVV8uOdm,Ajja,101105,39,"['psytrance', 'trance', 'progressive trance']",Electronic
5nw0YnxEyqweUJ4Piu9TWM,Tom Smith,9738,42,[],Electronic
6qzi6mPoJU4cBlO76U1Il1,Philip Sheppard,11016,54,[],Electronic
6Lk4en2wu5IjMxZWzJfJ28,CRVN,2094,35,[],Electronic
7rxEjIQbxQ5xAAWZektA8s,Chris Canterbury,2575,11,['red dirt'],Country
1j2i7gjNuxL9YtzCTnI7gg,Mark & Prince,198,6,['progressive house'],Electronic
58wDbO29TUyzGTz7gZqOue,unders,30042,36,"['tribal house', 'organic house']",Electronic
2ah1K4z0E5ML554XsKZdTp,Morphine,1437,18,[],Electronic
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,1543300,84,['reggaeton'],R&B
28pbYCCVGUiygKYdMD3NUZ,Nique,255,5,[],Electronic
1jSVzlDUSUGv91lIRDQpKN,Mark Spoon,1478,5,[],Electronic
3aAGW2MuQvzCnC7eGDOPud,Tom Smith,25,13,[],Electronic
7aJuaRpjDIwm5C2sDNEr2f,DCMBR,420,20,['hard techno'],Electronic
3uC20p2EoNm5LYtzSVWdkL,Fey,1408356,58,"['latin pop', 'retro pop']",Pop
5heNm2ip4tsArfVqVAGTSE,Bilal Oliver,278,22,[],Hip-Hop
2GiypuvfTk4zZm35D3hTk9,Adaro,0,4,['hardstyle'],Electronic
6vJvFV1A2CpT8s5B1oUN6t,DJ Tennis,49405,47,['melodic techno'],Electronic
7DdiQ4GtU0voZdZKPzFKFl,connor,102,15,[],R&B
4wc3ixM7PquP8TPkBK3bXJ,Smudge,4905,19,"['power pop', 'jangle pop']",Pop
5otYi67C7LuemeGm2yIA3R,Typesun,3341,20,['nu jazz'],Electronic
30PsgPrhIE0JyNCJGLn6I8,Witching,4500,4,"['sludge metal', 'doom metal']",Rock
43fmmtuOX8MlVHBVKvRrlN,Adrienne Albert,90,2,['contemporary classical'],Classical
5FJFImKfsOQvKBW9JyUB9l,Hal Hastings,15,17,[],Classical
7G2jPppmDAjVTJiwRWsy3I,The Pajama Game Ensemble,180,11,['musicals'],Classical
6BxIp8opGt1RB5xLHRXyyi,Janis Paige,439,12,['musicals'],Classical
27wURpqQ1dSRrmRodgcBeL,Carol Haney,78,8,['musicals'],Classical
0Je7TQaTSRr1Gun1TZrmnW,Stanley Prager,15,4,['musicals'],Classical
6FBj96OhVqwlpjGjV9BpZA,Eddie Foy Jr,77,6,['musicals'],Classical
510ltdiToq06IhEw9hZk1A,Reta Shaw,34,2,[],Classical
1uHivHZ0fLfvwPL1UgkpMU,Annette Funicello,9752,29,[],Rock
7doWLQMf2DtRpG0n1Xxw8k,Arehlai,87,6,"['melodic bass', 'future bass']",Electronic
5eK4cHhd0ZMIqO4Irozq9i,Bill Williams,141,7,['country blues'],Rock
7CDTBv3SOJzmSIhLExuTcA,MINNEAPOLIS,2971,19,['german indie'],Rock
6c6L53TPMLnA39ssMDoLWj,The Perms,83,0,['power pop'],Pop
74LPutxBbAeiSW7ANgNlJX,Geoff Lapp,70,0,"['indie jazz', 'jazz ballads']",Jazz
772zKEgIb2Pz8KED8e4btd,Cherry Casino & The Gamblers,3098,11,"['rockabilly', 'psychobilly', 'boogie-woogie']",Rock
4edQilKMzaQG7GzgAMJDbf,Byz,27660,41,['epadunk'],Hip-Hop
